date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,crop,soil_moisture,irrigated,electricity_kWh
2023-06-22,33.9,9.66,1.27,19.15,Rice,46.23200000000009,0,0.0
2023-06-23,34.81,1.84,1.59,15.91,Rice,46.031500000000094,0,0.0
2023-06-24,31.87,31.23,2.3,11.6,Rice,75.3680000000001,0,0.0
2023-06-25,29.32,30.79,1.44,6.31,Rice,100.0,0,0.0
2023-06-26,30.41,8.9,1.78,14.17,Rice,100.0,0,0.0
2023-06-27,31.0,7.23,1.65,17.27,Rice,100.0,0,0.0
2023-06-28,31.32,12.39,1.58,18.13,Rice,100.0,0,0.0
2023-06-29,30.4,11.61,2.13,16.28,Rice,100.0,0,0.0
2023-06-30,30.03,9.81,1.61,16.09,Rice,100.0,0,0.0
2023-07-01,29.87,2.21,1.47,17.47,Rice,100.0,0,0.0
2023-07-02,31.28,0.05,1.67,19.84,Rice,98.18599999999999,0,0.0
2023-07-03,32.55,0.14,1.53,21.81,Rice,96.3985,0,0.0
2023-07-04,33.3,1.32,1.46,14.93,Rice,95.75349999999999,0,0.0
2023-07-05,31.53,18.71,2.01,16.89,Rice,100.0,0,0.0
2023-07-06,28.68,21.03,2.57,11.75,Rice,100.0,0,0.0
2023-07-07,28.97,14.11,2.25,14.76,Rice,100.0,0,0.0
2023-07-08,28.54,27.24,3.15,7.18,Rice,100.0,0,0.0
2023-07-09,29.03,52.16,2.8,8.98,Rice,100.0,0,0.0
2023-07-10,29.73,28.93,2.19,12.52,Rice,100.0,0,0.0
2023-07-11,30.17,14.46,0.98,12.95,Rice,100.0,0,0.0
2023-07-12,29.85,36.52,0.82,15.98,Rice,100.0,0,0.0
2023-07-13,29.4,8.72,1.74,16.44,Rice,100.0,0,0.0
2023-07-14,28.94,7.2,0.72,13.79,Rice,100.0,0,0.0
2023-07-15,29.16,3.38,1.26,11.62,Rice,100.0,0,0.0
2023-07-16,30.02,2.74,1.03,17.52,Rice,100.0,0,0.0
2023-07-17,30.87,5.26,1.13,15.38,Rice,100.0,0,0.0
2023-07-18,29.47,21.57,2.03,10.01,Rice,100.0,0,0.0
2023-07-19,28.72,0.88,2.07,20.36,Rice,99.14399999999999,0,0.0
2023-07-20,31.21,0.13,1.08,23.94,Rice,97.41349999999998,0,0.0
2023-07-21,31.04,2.76,1.33,17.5,Rice,98.32149999999999,0,0.0
2023-07-22,29.51,4.34,2.74,19.47,Rice,100.0,0,0.0
2023-07-23,29.47,0.51,2.32,21.69,Rice,98.7365,0,0.0
2023-07-24,29.82,0.36,2.09,23.01,Rice,97.30550000000001,0,0.0
2023-07-25,29.45,18.56,1.3,17.98,Rice,100.0,0,0.0
2023-07-26,29.28,16.23,1.12,7.9,Rice,100.0,0,0.0
2023-07-27,28.91,13.67,0.76,18.27,Rice,100.0,0,0.0
2023-07-28,29.46,19.06,0.67,13.79,Rice,100.0,0,0.0
2023-07-29,29.12,4.76,0.94,15.68,Rice,100.0,0,0.0
2023-07-30,29.39,1.73,1.03,20.97,Rice,99.96050000000001,0,0.0
2023-07-31,29.74,1.79,1.49,20.09,Rice,99.96350000000001,0,0.0
2023-08-01,29.97,0.04,2.07,22.77,Rice,98.20500000000001,0,0.0
2023-08-02,30.15,0.59,1.61,17.17,Rice,96.98750000000001,0,0.0
2023-08-03,29.65,5.08,1.29,17.97,Rice,100.0,0,0.0
2023-08-04,29.63,45.25,1.05,11.36,Rice,100.0,0,0.0
2023-08-05,29.17,28.95,1.72,13.64,Rice,100.0,0,0.0
2023-08-06,29.51,11.36,2.23,19.79,Rice,100.0,0,0.0
2023-08-07,28.96,2.33,2.79,17.14,Rice,100.0,0,0.0
2023-08-08,29.12,0.69,2.7,17.16,Rice,98.934,0,0.0
2023-08-09,29.3,5.66,2.28,16.2,Rice,100.0,0,0.0
2023-08-10,28.84,11.07,1.91,17.31,Rice,100.0,0,0.0
2023-08-11,28.68,4.43,1.69,19.93,Rice,100.0,0,0.0
2023-08-12,28.82,0.18,2.35,22.59,Rice,98.43900000000001,0,0.0
2023-08-13,28.62,1.12,2.41,16.12,Rice,97.82800000000002,0,0.0
2023-08-14,26.77,1.98,1.84,16.43,Rice,98.16950000000003,0,0.0
2023-08-15,28.36,2.08,1.06,16.2,Rice,98.53150000000002,0,0.0
2023-08-16,29.12,2.54,1.71,18.42,Rice,99.31550000000003,0,0.0
2023-08-17,29.29,1.45,2.18,21.53,Rice,99.00100000000003,0,0.0
2023-08-18,29.77,0.65,1.28,20.79,Rice,97.86250000000004,0,0.0
2023-08-19,29.66,7.38,1.25,14.27,Rice,100.0,0,0.0
2023-08-20,30.44,1.19,1.24,21.61,Rice,99.368,0,0.0
2023-08-21,30.45,2.2,0.91,20.3,Rice,99.74549999999999,0,0.0
2023-08-22,29.5,12.96,1.34,11.29,Rice,100.0,0,0.0
2023-08-23,28.21,28.49,1.72,3.05,Rice,100.0,0,0.0
2023-08-24,28.11,0.76,1.68,17.16,Rice,99.0545,0,0.0
2023-08-25,28.63,0.11,1.96,19.74,Rice,97.433,0,0.0
2023-08-26,28.67,0.67,2.01,20.44,Rice,96.3695,0,0.0
2023-08-27,28.3,0.13,2.23,20.34,Rice,94.7845,0,0.0
2023-08-28,28.48,0.13,2.03,20.77,Rice,93.19049999999999,0,0.0
2023-08-29,28.12,0.02,1.8,21.71,Rice,91.50449999999998,0,0.0
2023-08-30,27.86,0.04,1.96,21.95,Rice,89.85149999999999,0,0.0
2023-08-31,28.0,0.0,1.68,21.93,Rice,88.15149999999998,0,0.0
2023-09-01,27.92,0.0,2.09,21.74,Rice,86.45549999999999,0,0.0
2023-09-02,27.37,0.0,2.21,23.12,Rice,84.78699999999999,0,0.0
2023-09-03,27.0,0.0,1.77,23.77,Rice,83.13699999999999,0,0.0
2023-09-04,27.27,0.0,1.82,23.33,Rice,81.47349999999999,0,0.0
2023-09-05,29.14,0.2,0.88,22.31,Rice,79.91649999999998,0,0.0
2023-09-06,29.8,0.04,0.77,14.9,Rice,78.16649999999998,0,0.0
2023-09-07,29.93,0.56,0.74,20.23,Rice,76.92999999999999,0,0.0
2023-09-08,28.06,9.63,1.16,18.56,Rice,84.85699999999999,0,0.0
2023-09-09,27.77,11.05,1.85,11.37,Rice,94.21849999999998,0,0.0
2023-09-10,26.51,69.48,2.76,9.57,Rice,100.0,0,0.0
2023-09-11,27.43,0.37,1.46,16.0,Rice,98.69850000000001,0,0.0
2023-09-12,28.63,0.28,0.82,16.99,Rice,97.24700000000001,0,0.0
2023-09-13,28.65,0.31,0.58,16.25,Rice,95.82450000000001,0,0.0
2023-09-14,28.98,14.14,0.87,17.84,Rice,100.0,0,0.0
2023-09-15,28.81,3.94,1.38,13.82,Rice,100.0,0,0.0
2023-09-16,26.7,9.68,2.68,10.6,Rice,100.0,0,0.0
2023-09-17,26.82,3.04,2.88,14.21,Rice,100.0,0,0.0
2023-09-18,27.18,0.11,3.25,19.82,Rice,98.451,0,0.0
2023-09-19,28.16,0.03,1.63,20.87,Rice,96.773,0,0.0
2023-09-20,29.25,0.0,0.67,20.19,Rice,95.0105,0,0.0
2023-09-21,29.11,0.04,0.81,17.67,Rice,93.295,0,0.0
2023-09-22,28.63,1.83,0.99,18.2,Rice,93.3935,0,0.0
2023-09-23,28.36,7.6,1.2,14.2,Rice,99.2755,0,0.0
2023-09-24,27.56,2.36,1.04,15.24,Rice,99.9575,0,0.0
2023-09-25,27.7,0.0,0.91,19.55,Rice,98.2725,0,0.0
2023-09-26,26.61,0.0,1.17,18.96,Rice,96.642,0,0.0
2023-09-27,25.82,0.0,1.57,20.21,Rice,95.051,0,0.0
2023-09-28,24.98,0.0,1.51,21.0,Rice,93.502,0,0.0
2023-09-29,25.12,0.0,1.02,20.66,Rice,91.946,0,0.0
2023-09-30,25.26,0.0,1.67,20.38,Rice,90.383,0,0.0
2023-10-01,24.67,0.03,1.77,19.52,Rice,88.8795,0,0.0
2023-10-02,24.33,0.0,2.04,20.64,Rice,87.363,0,0.0
2023-10-03,23.05,0.0,2.11,20.84,Rice,85.9105,0,0.0
2023-10-04,23.8,0.0,1.71,20.7,Rice,84.4205,0,0.0
2023-10-05,24.22,0.0,1.52,20.33,Rice,82.90950000000001,0,0.0
2023-10-06,23.95,0.0,1.63,20.39,Rice,81.412,0,0.0
2023-10-07,24.75,0.0,1.2,19.8,Rice,79.87450000000001,0,0.0
2023-10-08,26.32,0.0,1.32,19.46,Rice,78.25850000000001,0,0.0
2023-10-09,26.86,0.0,1.24,19.11,Rice,76.61550000000001,0,0.0
2023-10-10,26.72,0.0,0.88,19.08,Rice,74.97950000000002,0,0.0
2023-10-11,24.66,0.0,1.95,19.59,Rice,73.44650000000001,0,0.0
2023-10-12,24.14,0.0,1.42,19.18,Rice,71.93950000000001,0,0.0
2023-10-13,25.01,0.0,1.27,18.35,Rice,70.38900000000001,0,0.0
2023-10-14,26.0,0.0,1.34,17.79,Rice,68.78900000000002,0,0.0
2023-10-15,25.24,0.01,0.96,16.29,Rice,67.23700000000002,0,0.0
2023-10-16,22.56,13.15,1.82,12.44,Rice,78.95900000000003,0,0.0
2023-10-17,22.4,1.19,1.5,10.22,Rice,78.72900000000003,0,0.0
2023-10-18,22.11,0.0,2.38,17.59,Rice,77.32350000000002,0,0.0
2023-10-19,21.57,0.0,1.99,18.38,Rice,75.94500000000002,0,0.0
2023-10-20,21.54,0.0,1.51,17.64,Rice,74.56800000000003,0,0.0
2023-10-21,21.54,0.0,1.25,16.96,Rice,73.19100000000003,0,0.0
2023-10-22,22.25,0.0,1.14,15.63,Rice,71.77850000000004,0,0.0
2023-10-23,22.25,0.0,1.41,15.79,Rice,70.36600000000004,0,0.0
2023-10-24,23.01,0.0,1.28,15.91,Rice,68.91550000000004,0,0.0
2023-10-25,22.8,0.0,1.54,15.96,Rice,67.47550000000004,0,0.0
2023-10-26,22.56,0.0,1.65,17.03,Rice,66.04750000000004,0,0.0
2023-10-27,22.39,0.0,1.56,16.55,Rice,64.62800000000004,0,0.0
2023-10-28,22.93,0.0,0.98,14.31,Rice,63.18150000000004,0,0.0
2023-10-29,23.38,0.0,1.19,15.05,Rice,61.71250000000004,0,0.0
2023-10-30,23.06,0.0,1.23,14.67,Rice,60.25950000000004,0,0.0
2023-10-31,23.22,0.0,1.05,12.99,Rice,58.79850000000004,0,0.0
2023-11-01,24.05,0.0,1.03,13.96,Wheat,57.29600000000004,0,0.0
2023-11-02,22.98,0.0,1.15,12.4,Wheat,55.847000000000044,0,0.0
2023-11-03,22.51,0.0,1.17,11.14,Wheat,54.421500000000044,0,0.0
2023-11-04,22.43,0.0,1.6,10.0,Wheat,53.00000000000004,0,0.0
2023-11-05,22.39,0.0,1.0,9.34,Wheat,51.58050000000004,0,0.0
2023-11-06,22.05,0.0,1.02,11.24,Wheat,50.17800000000004,0,0.0
2023-11-07,21.7,0.0,1.16,11.01,Wheat,48.79300000000004,0,0.0
2023-11-08,21.88,0.0,1.45,11.61,Wheat,47.39900000000004,0,0.0
2023-11-09,22.51,0.0,1.61,10.08,Wheat,45.973500000000044,0,0.0
2023-11-10,21.6,3.09,1.45,6.4,Wheat,47.683500000000045,0,0.0
2023-11-11,19.59,0.07,2.02,13.0,Wheat,46.474000000000046,0,0.0
2023-11-12,19.47,0.0,2.15,14.68,Wheat,45.20050000000005,0,0.0
2023-11-13,19.03,0.0,1.44,12.77,Wheat,43.94900000000005,0,0.0
2023-11-14,18.58,0.0,1.35,8.37,Wheat,42.72000000000005,0,0.0
2023-11-15,18.87,0.0,1.33,9.65,Wheat,41.47650000000005,0,0.0
2023-11-16,20.55,0.0,0.97,9.25,Wheat,40.14900000000005,0,0.0
2023-11-17,21.51,0.0,1.13,10.27,Wheat,38.77350000000005,0,0.0
2023-11-18,20.09,0.0,1.34,10.73,Wheat,37.46900000000005,0,0.0
2023-11-19,19.39,0.0,1.25,10.18,Wheat,36.19950000000005,0,0.0
2023-11-20,19.13,0.0,1.6,9.66,Wheat,34.94300000000005,0,0.0
2023-11-21,18.51,0.0,2.41,10.83,Wheat,33.71750000000005,0,0.0
2023-11-22,17.45,0.0,2.24,12.15,Wheat,32.54500000000005,0,0.0
2023-11-23,18.84,0.0,0.78,10.71,Wheat,31.30300000000005,0,0.0
2023-11-24,18.27,0.0,1.01,9.68,Wheat,30.08950000000005,0,0.0
2023-11-25,18.11,0.0,1.32,9.16,Wheat,28.88400000000005,0,0.0
2023-11-26,18.78,0.0,1.15,8.48,Wheat,27.64500000000005,0,0.0
2023-11-27,17.08,0.79,1.52,5.28,Wheat,27.28100000000005,0,0.0
2023-11-28,18.27,0.61,1.32,5.66,Wheat,26.677500000000048,0,0.0
2023-11-29,18.85,0.03,1.16,8.99,Wheat,25.46500000000005,0,0.0
2023-11-30,20.06,0.0,1.05,7.81,Wheat,34.16200000000005,1,4.5
2023-12-01,20.16,0.0,0.71,8.98,Wheat,32.85400000000005,0,0.0
2023-12-02,18.79,0.0,1.1,10.34,Wheat,31.61450000000005,0,0.0
2023-12-03,18.79,0.12,1.04,10.07,Wheat,30.49500000000005,0,0.0
2023-12-04,19.09,0.73,0.76,8.78,Wheat,29.97050000000005,0,0.0
2023-12-05,18.05,0.01,1.87,12.5,Wheat,28.778000000000052,0,0.0
2023-12-06,18.2,0.0,1.28,12.65,Wheat,27.56800000000005,0,0.0
2023-12-07,18.35,0.0,1.24,10.68,Wheat,26.35050000000005,0,0.0
2023-12-08,16.66,0.0,1.98,11.17,Wheat,25.21750000000005,0,0.0
2023-12-09,15.62,0.0,2.34,12.62,Wheat,34.136500000000055,1,4.5
2023-12-10,14.81,0.0,2.69,13.15,Wheat,33.09600000000005,0,0.0
2023-12-11,14.7,0.0,1.06,12.7,Wheat,32.06100000000006,0,0.0
2023-12-12,15.15,0.0,0.92,11.6,Wheat,31.003500000000056,0,0.0
2023-12-13,14.85,0.0,1.49,12.0,Wheat,29.961000000000055,0,0.0
2023-12-14,13.92,0.0,2.35,11.57,Wheat,28.965000000000057,0,0.0
2023-12-15,14.85,0.0,1.56,12.34,Wheat,27.922500000000056,0,0.0
2023-12-16,14.66,0.0,1.59,12.1,Wheat,26.889500000000055,0,0.0
2023-12-17,14.38,0.0,1.89,11.55,Wheat,25.870500000000057,0,0.0
2023-12-18,13.63,0.0,2.91,12.93,Wheat,34.88900000000005,1,4.5
2023-12-19,12.91,0.0,2.74,14.01,Wheat,33.94350000000005,0,0.0
2023-12-20,12.28,0.0,1.85,11.65,Wheat,33.02950000000005,0,0.0
2023-12-21,12.66,0.0,1.81,12.38,Wheat,32.09650000000005,0,0.0
2023-12-22,14.78,0.0,1.04,11.73,Wheat,31.057500000000047,0,0.0
2023-12-23,16.2,0.0,1.49,9.36,Wheat,29.947500000000048,0,0.0
2023-12-24,16.49,0.0,0.99,9.33,Wheat,28.823000000000047,0,0.0
2023-12-25,14.75,0.0,1.8,9.71,Wheat,27.785500000000045,0,0.0
2023-12-26,14.78,0.0,1.52,9.12,Wheat,26.746500000000044,0,0.0
2023-12-27,15.45,0.0,0.78,7.47,Wheat,25.674000000000042,0,0.0
2023-12-28,14.69,0.0,0.77,7.08,Wheat,34.63950000000004,1,4.5
2023-12-29,15.36,0.0,1.06,3.36,Wheat,33.57150000000004,0,0.0
2023-12-30,15.27,0.0,1.02,5.24,Wheat,32.508000000000045,0,0.0
2023-12-31,14.45,0.0,0.92,1.64,Wheat,31.485500000000044,0,0.0
2024-01-01,12.57,0.0,1.34,6.74,Wheat,30.557000000000045,0,0.0
2024-01-02,12.02,0.0,1.41,7.51,Wheat,29.656000000000045,0,0.0
2024-01-03,13.49,0.0,1.06,3.13,Wheat,28.681500000000046,0,0.0
2024-01-04,11.59,0.0,0.91,2.03,Wheat,27.802000000000046,0,0.0
2024-01-05,12.22,0.0,1.05,2.06,Wheat,26.891000000000044,0,0.0
2024-01-06,12.68,0.0,0.83,4.34,Wheat,25.957000000000043,0,0.0
2024-01-07,11.97,0.0,1.07,5.28,Wheat,25.058500000000045,0,0.0
2024-01-08,13.81,0.0,1.01,4.37,Wheat,34.06800000000004,1,4.5
2024-01-09,13.3,0.07,1.27,4.59,Wheat,33.17300000000004,0,0.0
2024-01-10,11.77,0.0,2.61,9.97,Wheat,32.28450000000004,0,0.0
2024-01-11,10.41,0.0,2.06,11.56,Wheat,31.464000000000038,0,0.0
2024-01-12,10.98,0.0,2.01,11.54,Wheat,30.615000000000038,0,0.0
2024-01-13,12.16,0.0,1.52,7.9,Wheat,29.707000000000036,0,0.0
2024-01-14,11.46,0.0,1.74,9.72,Wheat,28.834000000000035,0,0.0
2024-01-15,11.26,0.0,1.26,11.05,Wheat,27.971000000000036,0,0.0
2024-01-16,12.65,0.0,1.34,7.44,Wheat,27.038500000000035,0,0.0
2024-01-17,12.12,0.0,1.62,9.25,Wheat,26.132500000000036,0,0.0
2024-01-18,11.88,0.0,1.11,7.17,Wheat,25.238500000000037,0,0.0
2024-01-19,12.52,0.0,1.05,4.1,Wheat,34.31250000000004,1,4.5
2024-01-20,11.94,0.0,1.04,8.24,Wheat,33.415500000000044,0,0.0
2024-01-21,11.02,0.0,2.45,9.49,Wheat,32.564500000000045,0,0.0
2024-01-22,11.16,0.0,1.18,9.68,Wheat,31.706500000000045,0,0.0
2024-01-23,12.25,0.0,1.45,8.14,Wheat,30.794000000000043,0,0.0
2024-01-24,11.76,0.0,1.53,8.99,Wheat,29.90600000000004,0,0.0
2024-01-25,12.0,0.0,1.22,8.56,Wheat,29.006000000000043,0,0.0
2024-01-26,14.28,0.0,1.08,9.3,Wheat,27.992000000000044,0,0.0
2024-01-27,14.32,0.0,2.65,14.33,Wheat,26.97600000000004,0,0.0
2024-01-28,13.94,0.0,1.34,6.7,Wheat,25.979000000000042,0,0.0
2024-01-29,14.65,0.0,1.39,10.84,Wheat,34.94650000000004,1,4.5
2024-01-30,15.36,0.0,1.0,6.55,Wheat,33.878500000000045,0,0.0
2024-01-31,15.18,3.44,1.21,5.57,Wheat,36.259500000000045,0,0.0
2024-02-01,13.5,15.35,3.2,7.99,Wheat,50.634500000000045,0,0.0
2024-02-02,13.57,0.03,2.43,12.35,Wheat,49.68600000000005,0,0.0
2024-02-03,15.25,1.92,2.02,11.47,Wheat,50.54350000000005,0,0.0
2024-02-04,15.24,2.41,1.11,6.32,Wheat,51.89150000000005,0,0.0
2024-02-05,15.79,0.3,1.57,10.76,Wheat,51.10200000000005,0,0.0
2024-02-06,12.48,0.0,2.59,16.21,Wheat,50.17800000000005,0,0.0
2024-02-07,12.45,0.0,3.05,14.4,Wheat,49.25550000000005,0,0.0
2024-02-08,12.37,0.0,3.9,17.45,Wheat,48.337000000000046,0,0.0
2024-02-09,13.56,0.0,1.84,18.47,Wheat,47.359000000000044,0,0.0
2024-02-10,14.94,0.0,0.99,16.82,Wheat,46.31200000000005,0,0.0
2024-02-11,15.1,0.0,1.13,15.13,Wheat,45.25700000000005,0,0.0
2024-02-12,16.91,0.0,0.94,10.82,Wheat,44.11150000000005,0,0.0
2024-02-13,18.28,0.0,0.77,10.28,Wheat,42.89750000000005,0,0.0
2024-02-14,17.17,0.0,1.02,13.14,Wheat,41.73900000000005,0,0.0
2024-02-15,16.32,0.0,1.76,15.47,Wheat,40.62300000000005,0,0.0
2024-02-16,16.23,0.0,1.7,16.85,Wheat,39.51150000000005,0,0.0
2024-02-17,16.58,0.0,2.05,17.99,Wheat,38.38250000000005,0,0.0
2024-02-18,18.94,0.0,1.5,16.1,Wheat,37.13550000000005,0,0.0
2024-02-19,19.54,0.22,3.64,14.84,Wheat,36.07850000000005,0,0.0
2024-02-20,19.75,2.02,1.73,13.79,Wheat,36.81100000000005,0,0.0
2024-02-21,17.36,0.0,1.91,15.4,Wheat,35.64300000000005,0,0.0
2024-02-22,17.04,0.0,2.08,18.45,Wheat,34.49100000000005,0,0.0
2024-02-23,15.37,0.0,2.1,20.01,Wheat,33.42250000000005,0,0.0
2024-02-24,16.38,0.0,1.88,16.65,Wheat,32.30350000000005,0,0.0
2024-02-25,17.08,0.0,1.66,16.06,Wheat,31.14950000000005,0,0.0
2024-02-26,17.67,0.0,2.14,13.48,Wheat,29.96600000000005,0,0.0
2024-02-27,16.56,0.22,2.47,15.1,Wheat,29.05800000000005,0,0.0
2024-02-28,17.66,0.04,2.83,20.16,Wheat,27.91500000000005,0,0.0
2024-02-29,18.21,0.0,2.28,21.05,Wheat,26.70450000000005,0,0.0
2024-03-01,21.75,1.37,1.06,15.62,Wheat,26.68700000000005,0,0.0
2024-03-02,20.08,5.53,4.08,14.13,Wheat,30.91300000000005,0,0.0
2024-03-03,17.72,13.37,2.13,12.91,Wheat,43.09700000000005,0,0.0
2024-03-04,14.73,0.14,2.05,21.97,Wheat,42.200500000000055,0,0.0
2024-03-05,13.99,0.0,2.49,20.99,Wheat,41.20100000000006,0,0.0
2024-03-06,15.24,0.0,2.15,18.21,Wheat,40.13900000000006,0,0.0
2024-03-07,17.7,0.0,2.24,21.02,Wheat,38.95400000000006,0,0.0
2024-03-08,18.54,0.0,2.47,20.79,Wheat,37.72700000000006,0,0.0
2024-03-09,18.27,0.0,2.43,22.6,Wheat,36.51350000000006,0,0.0
2024-03-10,19.81,0.0,1.46,18.96,Wheat,35.223000000000056,0,0.0
2024-03-11,22.55,0.0,1.34,20.98,Wheat,33.795500000000054,0,0.0
2024-03-12,22.76,0.0,2.07,20.15,Wheat,32.35750000000005,0,0.0
2024-03-13,22.32,0.0,2.03,19.5,Wheat,30.94150000000005,0,0.0
2024-03-14,22.15,0.0,1.82,20.92,Wheat,29.534000000000052,0,0.0
2024-03-15,21.58,0.0,2.76,23.29,Wheat,28.15500000000005,0,0.0
2024-03-16,20.39,0.0,1.55,21.55,Wheat,26.83550000000005,0,0.0
2024-03-17,21.25,0.0,1.58,20.1,Wheat,25.47300000000005,0,0.0
2024-03-18,22.75,0.0,1.65,23.67,Wheat,34.03550000000005,1,4.5
2024-03-19,23.19,0.0,1.52,22.81,Wheat,32.57600000000005,0,0.0
2024-03-20,24.57,0.01,1.24,22.28,Wheat,31.057500000000047,0,0.0
2024-03-21,21.08,0.0,2.18,20.34,Wheat,29.703500000000048,0,0.0
2024-03-22,24.22,0.0,1.68,21.39,Wheat,28.19250000000005,0,0.0
2024-03-23,26.04,0.0,3.16,22.83,Wheat,26.59050000000005,0,0.0
2024-03-24,23.65,0.0,1.98,13.73,Wheat,25.108000000000047,0,0.0
2024-03-25,25.17,0.0,3.06,23.24,Wheat,33.54950000000005,1,4.5
2024-03-26,26.72,0.0,2.45,19.18,Wheat,31.913500000000052,0,0.0
2024-03-27,29.22,0.0,2.4,18.22,Wheat,30.152500000000053,0,0.0
2024-03-28,30.38,0.0,2.39,19.71,Wheat,28.333500000000054,0,0.0
2024-03-29,30.88,0.12,1.11,19.31,Wheat,26.609500000000054,0,0.0
2024-03-30,29.75,2.77,2.32,22.49,Wheat,27.592000000000052,0,0.0
2024-03-31,28.65,0.01,2.43,24.01,Wheat,25.869500000000052,0,0.0
2024-04-01,25.49,0.0,3.36,20.79,None,24.29500000000005,0,0.0
2024-04-02,26.35,0.0,3.07,23.82,None,22.67750000000005,0,0.0
2024-04-03,28.33,0.0,1.5,20.6,None,20.961000000000052,0,0.0
2024-04-04,29.66,0.0,2.22,22.74,None,19.17800000000005,0,0.0
2024-04-05,28.63,0.0,2.86,18.73,None,17.44650000000005,0,0.0
2024-04-06,27.22,0.0,2.52,23.46,None,15.78550000000005,0,0.0
2024-04-07,27.19,0.0,2.36,26.66,None,14.126000000000051,0,0.0
2024-04-08,28.47,0.0,2.51,26.14,None,12.402500000000051,0,0.0
2024-04-09,28.76,0.0,2.15,22.12,None,10.664500000000052,0,0.0
2024-04-10,29.97,0.0,1.53,22.98,None,8.866000000000051,0,0.0
2024-04-11,30.41,0.0,1.37,20.81,None,7.045500000000051,0,0.0
2024-04-12,31.98,0.01,1.13,21.44,None,5.156500000000051,0,0.0
2024-04-13,31.48,0.0,2.09,16.52,None,3.282500000000051,0,0.0
2024-04-14,29.3,0.91,1.2,12.06,None,2.4275000000000504,0,0.0
2024-04-15,29.3,1.52,1.8,15.48,None,2.1825000000000503,0,0.0
2024-04-16,29.95,0.0,3.53,24.78,None,0.3850000000000502,0,0.0
2024-04-17,29.36,0.0,4.49,25.86,None,0.0,0,0.0
2024-04-18,30.64,0.0,3.12,25.35,None,0.0,0,0.0
2024-04-19,31.67,0.1,2.41,23.83,None,0.0,0,0.0
2024-04-20,30.51,0.0,2.94,24.51,None,0.0,0,0.0
2024-04-21,31.07,0.0,3.12,22.73,None,0.0,0,0.0
2024-04-22,31.39,0.03,2.64,24.37,None,0.0,0,0.0
2024-04-23,31.52,0.0,1.96,23.76,None,0.0,0,0.0
2024-04-24,30.62,0.82,2.37,26.92,None,0.0,0,0.0
2024-04-25,31.78,0.0,3.03,27.5,None,0.0,0,0.0
2024-04-26,33.59,0.06,1.8,24.01,None,0.0,0,0.0
2024-04-27,33.38,0.77,2.81,24.22,None,0.0,0,0.0
2024-04-28,31.88,0.14,2.29,22.79,None,0.0,0,0.0
2024-04-29,32.72,0.0,2.82,24.75,None,0.0,0,0.0
2024-04-30,30.16,0.0,3.25,28.04,None,0.0,0,0.0
2024-05-01,27.53,0.0,3.86,28.07,None,0.0,0,0.0
2024-05-02,28.69,0.0,3.1,28.22,None,0.0,0,0.0
2024-05-03,31.1,0.0,3.48,25.08,None,0.0,0,0.0
2024-05-04,33.93,0.0,2.81,23.83,None,0.0,0,0.0
2024-05-05,34.25,0.0,3.2,26.76,None,0.0,0,0.0
2024-05-06,34.66,0.0,2.7,26.48,None,0.0,0,0.0
2024-05-07,35.95,0.0,1.36,23.99,None,0.0,0,0.0
2024-05-08,34.42,0.0,2.39,24.24,None,0.0,0,0.0
2024-05-09,32.96,0.0,2.7,24.17,None,0.0,0,0.0
2024-05-10,33.91,0.24,2.25,23.11,None,0.0,0,0.0
2024-05-11,34.06,0.1,2.26,23.49,None,0.0,0,0.0
2024-05-12,34.47,0.0,1.79,22.54,None,0.0,0,0.0
2024-05-13,34.71,0.2,1.91,21.33,None,0.0,0,0.0
2024-05-14,33.99,0.0,2.59,24.94,None,0.0,0,0.0
2024-05-15,34.99,0.0,1.72,26.04,None,0.0,0,0.0
2024-05-16,36.06,0.01,1.92,25.77,None,0.0,0,0.0
2024-05-17,38.37,0.0,2.1,24.93,None,0.0,0,0.0
2024-05-18,38.3,0.0,2.45,25.08,None,0.0,0,0.0
2024-05-19,38.58,0.02,3.1,24.55,None,0.0,0,0.0
2024-05-20,38.57,0.02,3.0,24.35,None,0.0,0,0.0
2024-05-21,37.3,0.02,2.08,25.83,None,0.0,0,0.0
2024-05-22,37.05,0.0,2.21,24.6,None,0.0,0,0.0
2024-05-23,36.54,0.0,3.21,23.45,None,0.0,0,0.0
2024-05-24,36.81,0.0,2.28,23.75,None,0.0,0,0.0
2024-05-25,38.1,0.01,2.71,23.06,None,0.0,0,0.0
2024-05-26,38.72,0.0,2.71,27.83,None,0.0,0,0.0
2024-05-27,38.85,0.0,2.21,27.1,None,0.0,0,0.0
2024-05-28,40.04,0.0,2.2,27.67,None,0.0,0,0.0
2024-05-29,39.82,0.0,1.76,25.85,None,0.0,0,0.0
2024-05-30,39.37,0.0,2.6,26.55,None,0.0,0,0.0
2024-05-31,39.3,0.07,2.29,26.25,None,0.0,0,0.0
2024-06-01,38.52,0.07,2.85,20.14,Rice,10.0,1,4.5
2024-06-02,38.37,0.19,2.37,25.6,Rice,17.9715,1,4.5
2024-06-03,38.57,0.0,2.82,25.48,Rice,25.743,1,4.5
2024-06-04,39.31,1.62,2.59,21.8,Rice,25.0975,0,0.0
2024-06-05,38.75,0.0,2.57,22.94,Rice,32.86,1,4.5
